asof_date,team_abbrev,player_name,status,details,source
2026-03-06,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-06,NYK,C. Johnson,QUES,C. Johnson (Ques),rotowire
2026-03-06,NYK,A. Gordon,QUES,A. Gordon (Ques),rotowire
2026-03-06,NYK,S. Jones,QUES,S. Jones (Ques),rotowire
2026-03-06,NYK,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-06,DEN,A. Gordon,QUES,A. Gordon (Ques),rotowire
2026-03-06,DEN,C. Johnson,QUES,C. Johnson (Ques),rotowire
2026-03-06,DEN,S. Jones,QUES,S. Jones (Ques),rotowire
2026-03-06,DEN,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-06,PHX,R. O'Neale,QUES,R. O'Neale (Ques),rotowire
2026-03-06,PHX,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-06,PHX,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-06,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-06,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-06,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-06,LAC,B. Bogdanovic,QUES,B. Bogdanovic (Ques),rotowire
2026-03-06,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-06,LAC,D. Garland,OUT,D. Garland (Out),rotowire
2026-03-06,LAC,J. Champagnie,QUES,J. Champagnie (Ques),rotowire
2026-03-06,LAC,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-06,LAC,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-06,LAC,H. Ingram,OUT,H. Ingram (Out),rotowire
2026-03-06,LAC,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-06,SAS,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-06,SAS,J. Champagnie,QUES,J. Champagnie (Ques),rotowire
2026-03-06,SAS,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-06,SAS,H. Ingram,OUT,H. Ingram (Out),rotowire
2026-03-06,SAS,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-06,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-06,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-06,IND,A. Nembhard,PROB,A. Nembhard (Prob),rotowire
2026-03-06,IND,A. Nesmith,PROB,A. Nesmith (Prob),rotowire
2026-03-06,IND,P. Siakam,PROB,P. Siakam (Prob),rotowire
2026-03-06,IND,I. Zubac,OUT,I. Zubac (Out),rotowire
2026-03-06,IND,D. Ayton,OUT,D. Ayton (Out),rotowire
2026-03-06,IND,L. James,OUT,L. James (Out),rotowire
2026-03-06,IND,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-06,LAL,D. Ayton,OUT,D. Ayton (Out),rotowire
2026-03-06,LAL,L. James,OUT,L. James (Out),rotowire
2026-03-06,LAL,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-06,NOP,R. O'Neale,QUES,R. O'Neale (Ques),rotowire
2026-03-06,NOP,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-06,NOP,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-06,NOP,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-07,LAC,D. Garland,PROB,D. Garland (Prob),rotowire
2026-03-07,BKN,J. Duren,PROB,J. Duren (Prob),rotowire
2026-03-07,DET,J. Duren,PROB,J. Duren (Prob),rotowire
2026-03-07,ORL,A. Black,QUES,A. Black (Ques),rotowire
2026-03-07,ORL,J. Isaac,QUES,J. Isaac (Ques),rotowire
2026-03-07,ORL,J. Richardson,QUES,J. Richardson (Ques),rotowire
2026-03-07,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-07,ORL,K. Anderson,QUES,K. Anderson (Ques),rotowire
2026-03-07,MIN,K. Anderson,QUES,K. Anderson (Ques),rotowire
2026-03-07,PHI,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-07,PHI,V. Edgecombe,OUT,V. Edgecombe (Out),rotowire
2026-03-07,PHI,J. Embiid,OUT,J. Embiid (Out),rotowire
2026-03-07,PHI,P. George,OUT,P. George (Out),rotowire
2026-03-07,PHI,J. Kuminga,OUT,J. Kuminga (Out),rotowire
2026-03-07,ATL,J. Kuminga,OUT,J. Kuminga (Out),rotowire
2026-03-07,BKN,Egor Demin,OUT,Egor Demin (Out),rotowire
2026-03-07,BKN,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-07,BKN,A. Thompson,OUT,A. Thompson (Out),rotowire
2026-03-07,DET,C. Cunningham,OUT,C. Cunningham (Out),rotowire
2026-03-07,DET,A. Thompson,OUT,A. Thompson (Out),rotowire
2026-03-07,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-07,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-07,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-07,UTA,V. Williams,OFS,V. Williams (OFS),rotowire
2026-03-07,UTA,I. Collier,OUT,I. Collier (Out),rotowire
2026-03-07,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-07,UTA,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-07,UTA,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-07,MIL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-07,MIL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-07,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-07,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-07,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-07,LAC,S. Pedulla,OUT,S. Pedulla (Out),rotowire
2026-03-07,LAC,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-07,LAC,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-07,LAC,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-07,LAC,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-07,LAC,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-07,LAC,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-07,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-07,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-07,MEM,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-07,MEM,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-07,MEM,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-07,MEM,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-07,GSW,J. Butler,OFS,J. Butler (OFS),rotowire
2026-03-07,GSW,G. Payton,PROB,G. Payton (Prob),rotowire
2026-03-07,GSW,K. Porzingis,QUES,K. Porzingis (Ques),rotowire
2026-03-07,GSW,W. Richard,QUES,W. Richard (Ques),rotowire
2026-03-07,GSW,S. Curry,OUT,S. Curry (Out),rotowire
2026-03-07,GSW,Seth Curry,OUT,Seth Curry (Out),rotowire
2026-03-07,GSW,D. Melton,OUT,D. Melton (Out),rotowire
2026-03-07,GSW,M. Moody,OUT,M. Moody (Out),rotowire
2026-03-07,GSW,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-07,GSW,B. Carlson,OUT,B. Carlson (Out),rotowire
2026-03-07,GSW,A. Caruso,OUT,A. Caruso (Out),rotowire
2026-03-07,GSW,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-07,GSW,C. Holmgren,OUT,C. Holmgren (Out),rotowire
2026-03-07,GSW,A. Mitchell,OUT,A. Mitchell (Out),rotowire
2026-03-07,GSW,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-07,OKC,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-07,OKC,B. Carlson,OUT,B. Carlson (Out),rotowire
2026-03-07,OKC,A. Caruso,OUT,A. Caruso (Out),rotowire
2026-03-07,OKC,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-07,OKC,C. Holmgren,OUT,C. Holmgren (Out),rotowire
2026-03-07,OKC,A. Mitchell,OUT,A. Mitchell (Out),rotowire
2026-03-07,OKC,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-08,HOU,H. Ingram,QUES,H. Ingram (Ques),rotowire
2026-03-08,SAS,H. Ingram,QUES,H. Ingram (Ques),rotowire
2026-03-08,BOS,D. Mitchell,PROB,D. Mitchell (Prob),rotowire
2026-03-08,BOS,J. Tyson,QUES,J. Tyson (Ques),rotowire
2026-03-08,BOS,D. Wade,PROB,D. Wade (Prob),rotowire
2026-03-08,CLE,D. Mitchell,PROB,D. Mitchell (Prob),rotowire
2026-03-08,CLE,D. Wade,PROB,D. Wade (Prob),rotowire
2026-03-08,CLE,J. Tyson,QUES,J. Tyson (Ques),rotowire
2026-03-08,NYK,L. Shamet,QUES,L. Shamet (Ques),rotowire
2026-03-08,NYK,M. Kleber,QUES,M. Kleber (Ques),rotowire
2026-03-08,LAL,M. Kleber,QUES,M. Kleber (Ques),rotowire
2026-03-08,DAL,B. Ingram,QUES,B. Ingram (Ques),rotowire
2026-03-08,TOR,B. Ingram,QUES,B. Ingram (Ques),rotowire
2026-03-08,DAL,M. Bagley,QUES,M. Bagley (Ques),rotowire
2026-03-08,DAL,C. Flagg,QUES,C. Flagg (Ques),rotowire
2026-03-08,DET,C. Cunningham,PROB,C. Cunningham (Prob),rotowire
2026-03-08,DAL,D. Powell,PROB,D. Powell (Prob),rotowire
2026-03-08,ORL,K. Kuzma,QUES,K. Kuzma (Ques),rotowire
2026-03-08,MIL,K. Kuzma,QUES,K. Kuzma (Ques),rotowire
2026-03-08,IND,K. Murray,QUES,K. Murray (Ques),rotowire
2026-03-08,POR,K. Murray,QUES,K. Murray (Ques),rotowire
2026-03-08,BOS,N. Vucevic,OUT,N. Vucevic (Out),rotowire
2026-03-08,BOS,J. Allen,OUT,J. Allen (Out),rotowire
2026-03-08,BOS,T. Proctor,OUT,T. Proctor (Out),rotowire
2026-03-08,BOS,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-08,CLE,J. Allen,OUT,J. Allen (Out),rotowire
2026-03-08,CLE,T. Proctor,OUT,T. Proctor (Out),rotowire
2026-03-08,CLE,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-08,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-08,NYK,L. James,OUT,L. James (Out),rotowire
2026-03-08,LAL,L. James,OUT,L. James (Out),rotowire
2026-03-08,DET,C. LeVert,OUT,C. LeVert (Out),rotowire
2026-03-08,DET,A. Thompson,OUT,A. Thompson (Out),rotowire
2026-03-08,DET,S. Fontecchio,OUT,S. Fontecchio (Out),rotowire
2026-03-08,DET,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-08,DET,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-08,DET,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-08,DET,A. Wiggins,OUT,A. Wiggins (Out),rotowire
2026-03-08,MIA,S. Fontecchio,OUT,S. Fontecchio (Out),rotowire
2026-03-08,MIA,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-08,MIA,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-08,MIA,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-08,MIA,A. Wiggins,OUT,A. Wiggins (Out),rotowire
2026-03-08,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-08,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-08,DAL,T. Jackson-Davis,QUES,T. Jackson-Davis (Ques),rotowire
2026-03-08,DAL,C. Hepburn,OUT,C. Hepburn (Out),rotowire
2026-03-08,DAL,C. Murray-Boyles,OUT,C. Murray-Boyles (Out),rotowire
2026-03-08,TOR,T. Jackson-Davis,QUES,T. Jackson-Davis (Ques),rotowire
2026-03-08,TOR,C. Hepburn,OUT,C. Hepburn (Out),rotowire
2026-03-08,TOR,C. Murray-Boyles,OUT,C. Murray-Boyles (Out),rotowire
2026-03-08,WAS,C. Whitmore,OFS,C. Whitmore (OFS),rotowire
2026-03-08,WAS,A. Davis,OUT,A. Davis (Out),rotowire
2026-03-08,WAS,K. George,OUT,K. George (Out),rotowire
2026-03-08,WAS,D. Russell,OUT,D. Russell (Out),rotowire
2026-03-08,WAS,T. Vukcevic,OUT,T. Vukcevic (Out),rotowire
2026-03-08,WAS,J. Watkins,OUT,J. Watkins (Out),rotowire
2026-03-08,ORL,A. Black,OUT,A. Black (Out),rotowire
2026-03-08,ORL,J. Isaac,OUT,J. Isaac (Out),rotowire
2026-03-08,ORL,J. Richardson,OUT,J. Richardson (Out),rotowire
2026-03-08,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-08,ORL,G. Antetokounmpo,OUT,G. Antetokounmpo (Out),rotowire
2026-03-08,ORL,Kyle Kuzma,OUT,Kyle Kuzma (Out),rotowire
2026-03-08,ORL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-08,ORL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-08,MIL,G. Antetokounmpo,OUT,G. Antetokounmpo (Out),rotowire
2026-03-08,MIL,Kyle Kuzma,OUT,Kyle Kuzma (Out),rotowire
2026-03-08,MIL,K. Porter,OUT,K. Porter (Out),rotowire
2026-03-08,MIL,T. Prince,OUT,T. Prince (Out),rotowire
2026-03-08,HOU,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-08,HOU,J. Tate,OUT,J. Tate (Out),rotowire
2026-03-08,HOU,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-08,HOU,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-08,HOU,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-08,HOU,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-08,SAS,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-08,SAS,H. Barnes,OUT,H. Barnes (Out),rotowire
2026-03-08,SAS,M. Plumlee,OUT,M. Plumlee (Out),rotowire
2026-03-08,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-08,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-08,IND,A. Nesmith,PROB,A. Nesmith (Prob),rotowire
2026-03-08,IND,P. Siakam,PROB,P. Siakam (Prob),rotowire
2026-03-08,IND,A. Nembhard,QUES,A. Nembhard (Ques),rotowire
2026-03-08,IND,I. Zubac,OUT,I. Zubac (Out),rotowire
2026-03-08,IND,D. Avdija,QUES,D. Avdija (Ques),rotowire
2026-03-08,IND,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-08,IND,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-08,POR,D. Avdija,QUES,D. Avdija (Ques),rotowire
2026-03-08,POR,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-08,POR,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-08,CHI,Z. Collins,OFS,Z. Collins (OFS),rotowire
2026-03-08,CHI,N. Essengue,OFS,N. Essengue (OFS),rotowire
2026-03-08,CHI,M. Buzelis,QUES,M. Buzelis (Ques),rotowire
2026-03-08,CHI,J. Giddey,QUES,J. Giddey (Ques),rotowire
2026-03-08,CHI,J. Smith,QUES,J. Smith (Ques),rotowire
2026-03-08,CHI,P. Williams,QUES,P. Williams (Ques),rotowire
2026-03-08,CHI,Jaden Ivey,OUT,Jaden Ivey (Out),rotowire
2026-03-08,CHI,A. Simons,OUT,A. Simons (Out),rotowire
2026-03-08,CHI,D. Hunter,OFS,D. Hunter (OFS),rotowire
2026-03-08,CHI,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-08,CHI,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-08,CHI,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-08,CHI,D. DeRozan,OUT,D. DeRozan (Out),rotowire
2026-03-08,CHI,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-08,SAC,D. Hunter,OFS,D. Hunter (OFS),rotowire
2026-03-08,SAC,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-08,SAC,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-08,SAC,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-08,SAC,D. DeRozan,OUT,D. DeRozan (Out),rotowire
2026-03-08,SAC,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-08,CHA,T. Salaun,OUT,T. Salaun (Out),rotowire
2026-03-08,CHA,G. Allen,PROB,G. Allen (Prob),rotowire
2026-03-08,CHA,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-08,CHA,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-08,CHA,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-08,PHX,G. Allen,PROB,G. Allen (Prob),rotowire
2026-03-08,PHX,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-08,PHX,J. Goodwin,OUT,J. Goodwin (Out),rotowire
2026-03-08,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-09,MEM,B. Saraf,PROB,B. Saraf (Prob),rotowire
2026-03-09,BKN,B. Saraf,PROB,B. Saraf (Prob),rotowire
2026-03-09,GSW,V. Williams,OFS,V. Williams (OFS),rotowire
2026-03-09,UTA,V. Williams,OFS,V. Williams (OFS),rotowire
2026-03-09,PHI,D. Wade,PROB,D. Wade (Prob),rotowire
2026-03-09,CLE,D. Wade,PROB,D. Wade (Prob),rotowire
2026-03-09,DEN,J. Murray,QUES,J. Murray (Ques),rotowire
2026-03-09,GSW,A. Bailey,QUES,A. Bailey (Ques),rotowire
2026-03-09,UTA,A. Bailey,QUES,A. Bailey (Ques),rotowire
2026-03-09,MEM,T. Jerome,DOUBT,T. Jerome (Doubt),rotowire
2026-03-09,GSW,K. George,QUES,K. George (Ques),rotowire
2026-03-09,UTA,K. George,QUES,K. George (Ques),rotowire
2026-03-09,PHI,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-09,PHI,V. Edgecombe,OUT,V. Edgecombe (Out),rotowire
2026-03-09,PHI,J. Embiid,OUT,J. Embiid (Out),rotowire
2026-03-09,PHI,P. George,OUT,P. George (Out),rotowire
2026-03-09,PHI,T. Maxey,OUT,T. Maxey (Out),rotowire
2026-03-09,PHI,J. Allen,OUT,J. Allen (Out),rotowire
2026-03-09,PHI,T. Proctor,OUT,T. Proctor (Out),rotowire
2026-03-09,PHI,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-09,CLE,J. Allen,OUT,J. Allen (Out),rotowire
2026-03-09,CLE,T. Proctor,OUT,T. Proctor (Out),rotowire
2026-03-09,CLE,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-09,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-09,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-09,MEM,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-09,MEM,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-09,MEM,C. Coward,OUT,C. Coward (Out),rotowire
2026-03-09,MEM,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-09,MEM,T. Hendricks,OUT,T. Hendricks (Out),rotowire
2026-03-09,MEM,Ty Jerome,OUT,Ty Jerome (Out),rotowire
2026-03-09,MEM,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-09,MEM,S. Pippen,OUT,S. Pippen (Out),rotowire
2026-03-09,MEM,Egor Demin,OFS,Egor Demin (OFS),rotowire
2026-03-09,MEM,M. Porter,OUT,M. Porter (Out),rotowire
2026-03-09,BKN,Egor Demin,OFS,Egor Demin (OFS),rotowire
2026-03-09,BKN,M. Porter,OUT,M. Porter (Out),rotowire
2026-03-09,DEN,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-09,DEN,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-09,DEN,B. Carlson,OUT,B. Carlson (Out),rotowire
2026-03-09,DEN,A. Caruso,OUT,A. Caruso (Out),rotowire
2026-03-09,DEN,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-09,DEN,C. Holmgren,OUT,C. Holmgren (Out),rotowire
2026-03-09,DEN,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-09,OKC,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-09,OKC,B. Carlson,OUT,B. Carlson (Out),rotowire
2026-03-09,OKC,A. Caruso,OUT,A. Caruso (Out),rotowire
2026-03-09,OKC,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-09,OKC,C. Holmgren,OUT,C. Holmgren (Out),rotowire
2026-03-09,OKC,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-09,GSW,J. Butler,OFS,J. Butler (OFS),rotowire
2026-03-09,GSW,S. Curry,OUT,S. Curry (Out),rotowire
2026-03-09,GSW,Al Horford,OUT,Al Horford (Out),rotowire
2026-03-09,GSW,M. Moody,OUT,M. Moody (Out),rotowire
2026-03-09,GSW,K. Porzingis,OUT,K. Porzingis (Out),rotowire
2026-03-09,GSW,W. Richard,OUT,W. Richard (Out),rotowire
2026-03-09,GSW,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-09,GSW,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-09,GSW,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-09,GSW,Ace Bailey,OUT,Ace Bailey (Out),rotowire
2026-03-09,GSW,I. Collier,OUT,I. Collier (Out),rotowire
2026-03-09,GSW,L. Markkanen,OUT,L. Markkanen (Out),rotowire
